TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
241.408000000,0.881373,0.00103285,2.43679,0.984685,0.0126376,0.917974,0.173167,2.40689,0.277643,0.0536083,1.33394,0.0436858
241.450666667,1.02778,0,2.49489,1.13093,0.0181463,1.0255,0.140766,2.21353,0.0556944,0.0790663,1.45929,0
241.493333333,1.1451,0,2.4681,1.0976,0.0214742,1.03482,0.0423639,1.98503,0.0284075,0.398503,1.37167,0.000164972
241.536000000,1.0718,9.18008e-05,2.23993,0.428769,0.137005,1.21157,0.020984,1.7513,0.284398,0.704406,1.24248,0.000220204
241.578666667,1.52679,0.000274484,1.69951,0.290336,0.111865,1.56911,0.0546905,1.08877,0.377751,0.763025,1.03489,0.0593129
241.621333333,1.69279,0.00274796,0.957011,1.30861,0.0857524,1.71112,0.444096,0.58886,0.123062,0.694967,0.56841,0.23511
241.664000000,1.75119,0.0742647,0.753342,1.39199,0,1.33459,0.977944,0.669757,0.0992213,0.431716,0.694294,0.382966
241.706666667,2.19246,0.159583,0.750099,1.46515,0.00416816,0.550224,1.32227,0.529735,0.0375184,0.372349,0.674218,0.278751
241.749333333,1.87945,0.154491,1.12825,1.41403,0.0109247,0.405747,1.58883,0.658322,0.0483725,0.359333,0.336234,0.343068
241.792000000,1.53551,0.00262112,1.45429,1.41131,0.0132193,0.274151,1.82632,1.1203,0.0384708,0.577714,0.00049318,0.183942
241.834666667,1.62094,0.0020332,1.65677,1.08003,0.000828897,0.250407,1.2629,2.17127,0.15802,0.342049,0,0.169091
